executive_rank,action_id,encounter_id,facility_id,unit_id,service_line,priority,primary_blocker,evidence_summary,recommended_owner,recommended_action,target_resolution_hours,estimated_recoverable_bed_hours,status,reviewed_by,reviewed_timestamp,action_taken,reason_not_actioned,discharge_timestamp,shift_date,shift_name,signal_family
93,1411d027107ed77c,ENC_00001071,FAC_000,transitional_care,geriatrics,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,22.25,new,,,,,2026-01-20 21:24:34.440829542,2026-01-20,evening,weekend_flow_gap
94,e5a3935bc980d0fc,ENC_00001366,FAC_000,respiratory,respiratory,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,9.06,new,,,,,2026-01-20 15:31:29.348446746,2026-01-20,evening,unattributed
95,817ae91811182a78,ENC_00001505,FAC_000,surgical,surgery,high,radiology CT turnaround delay,CT completion lag exceeded expected discharge-dependent window,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",24,6.88,new,,,,,2026-01-20 17:40:46.335824749,2026-01-20,evening,diagnostics_access
96,29dec800989ae092,ENC_00001427,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,4.18,new,,,,,2026-01-20 19:29:44.565893551,2026-01-20,evening,unattributed
97,3129d12caae1f2f1,ENC_00001194,FAC_000,acute_medicine,medicine,urgent,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,12,39.39,new,,,,,2026-01-20 04:14:18.041136028,2026-01-20,night,weekend_flow_gap
98,28aab1c00fd648b0,ENC_00001238,FAC_000,cardiac,cardiology,urgent,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,12,38.39,new,,,,,2026-01-20 05:03:17.647828533,2026-01-20,night,weekend_flow_gap
99,d334d44f5bb102cc,ENC_00001409,FAC_000,acute_medicine,medicine,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,4.71,new,,,,,2026-01-20 06:11:54.995837241,2026-01-20,night,unattributed
100,c4252b50be5ee628,ENC_00001336,FAC_000,cardiac,cardiology,high,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,24,4.16,new,,,,,2026-01-20 04:45:04.834959943,2026-01-20,night,transport_discharge_logistics
101,6f7bf0e2174e5c6e,ENC_00001419,FAC_000,acute_medicine,medicine,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,2.4,new,,,,,2026-01-20 05:02:00.932214060,2026-01-20,night,transport_discharge_logistics
102,d349d703672fad07,ENC_00001282,FAC_000,respiratory,respiratory,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,33.35,new,,,,,2026-01-21 07:54:08.291019614,2026-01-21,day,weekend_flow_gap
103,67ef2d63c39a4826,ENC_00001256,FAC_000,transitional_care,geriatrics,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,17.98,new,,,,,2026-01-21 13:35:43.275868737,2026-01-21,day,unattributed
104,64c53a83663febc8,ENC_00001527,FAC_000,acute_medicine,medicine,high,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,24,15.44,new,,,,,2026-01-21 09:54:44.044953945,2026-01-21,day,unattributed
105,1b8eccbb8883ddef,ENC_00001351,FAC_000,orthopedics,orthopedics,high,radiology CT turnaround delay,CT completion lag exceeded expected discharge-dependent window,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",24,13.12,new,,,,,2026-01-21 12:06:49.731695528,2026-01-21,day,diagnostics_access
106,5883bd4c1405f566,ENC_00001585,FAC_000,cardiac,cardiology,high,nurse discharge screening wait,Nurse discharge screening lag exceeded expected operating window,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,24,8.31,new,,,,,2026-01-21 08:09:46.548520215,2026-01-21,day,nursing_discharge_readiness
107,3f76e0bfae87daa0,ENC_00001571,FAC_000,surgical,surgery,routine,discharge documentation readiness wait,Discharge documentation readiness lag exceeded expected operating window,unit_clerk_lead,Review discharge documentation readiness and unit-clerk handoff steps.,48,2.43,new,,,,,2026-01-21 13:11:29.141901009,2026-01-21,day,documentation_readiness
108,62bf549278acf8d7,ENC_00001299,FAC_000,acute_medicine,medicine,urgent,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,12,58.88,new,,,,,2026-01-21 19:19:49.280293558,2026-01-21,evening,weekend_flow_gap
109,784b8a3d42597eb8,ENC_00001484,FAC_000,surgical,surgery,high,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,24,32.54,new,,,,,2026-01-21 15:05:09.151693736,2026-01-21,evening,alc_community_capacity
110,a287ee532e79d4f3,ENC_00001574,FAC_000,acute_medicine,medicine,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,1.37,new,,,,,2026-01-21 15:46:00.662689246,2026-01-21,evening,alc_community_capacity
111,8421c04a02fe3f93,ENC_00001280,FAC_000,acute_medicine,medicine,urgent,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,12,46.64,new,,,,,2026-01-21 02:29:19.882052502,2026-01-21,night,weekend_flow_gap
112,813df9c8e9f6a0d3,ENC_00001269,FAC_000,orthopedics,orthopedics,urgent,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,12,45.16,new,,,,,2026-01-21 00:21:59.468356622,2026-01-21,night,weekend_flow_gap
113,c8b15d429f775aca,ENC_00001236,FAC_000,transitional_care,geriatrics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,9.79,new,,,,,2026-01-21 06:09:35.505561547,2026-01-21,night,unattributed
114,44fd8c0f94792419,ENC_00001489,FAC_000,surgical,surgery,routine,home care confirmation wait,Home-care confirmation exceeded expected operating window,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,48,5.69,new,,,,,2026-01-21 02:17:56.544156615,2026-01-21,night,alc_community_capacity
115,117fc3ca52cd980f,ENC_00001390,FAC_000,orthopedics,orthopedics,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,1.34,new,,,,,2026-01-21 01:02:30.909708267,2026-01-21,night,unattributed
116,afe8929d9cc79e9d,ENC_00001491,FAC_000,cardiac,cardiology,urgent,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,12,53.66,new,,,,,2026-01-22 08:41:28.961270413,2026-01-22,day,weekend_flow_gap
117,d4edc19c8c8321ae,ENC_00001642,FAC_000,surgical,surgery,high,social work assessment wait,Social work assessment lag exceeded expected operating window,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,24,21.45,new,,,,,2026-01-22 09:10:06.807800161,2026-01-22,day,social_support_readiness
118,546ccfb5a4db9829,ENC_00001742,FAC_000,surgical,surgery,routine,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,48,0.93,new,,,,,2026-01-22 14:32:38.302080644,2026-01-22,day,unattributed
119,e161c634faf8fa6e,ENC_00001501,FAC_000,respiratory,respiratory,urgent,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,12,44.24,new,,,,,2026-01-22 20:05:09.450509005,2026-01-22,evening,weekend_flow_gap
120,5f57f0880f3ea1ae,ENC_00001503,FAC_000,acute_medicine,medicine,high,diagnostic sign-off stall,Diagnostic completion or sign-off timing exceeded expected operating window,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,24,35.83,new,,,,,2026-01-22 18:56:23.562657770,2026-01-22,evening,diagnostics_access
121,572d1ecbe67786d4,ENC_00001331,FAC_000,transitional_care,geriatrics,high,social work assessment wait,Social work assessment lag exceeded expected operating window,social_work_lead,Review social work assessment capacity for discharge-dependent cases.,24,11.06,new,,,,,2026-01-22 21:09:59.670402399,2026-01-22,evening,social_support_readiness
122,41d103a625ddf65c,ENC_00001728,FAC_000,surgical,surgery,routine,triage screening backlog,Triage screening completion lag exceeded expected operating window,triage_operations_lead,"Review triage screening queue, screening criteria, and escalation coverage for delayed cases.",48,3.3,new,,,,,2026-01-22 17:12:33.862500530,2026-01-22,evening,front_door_screening
123,182b9aeb83b6338b,ENC_00001321,FAC_000,respiratory,respiratory,urgent,unattributed operational delay,Delay signal found but no single dependency explains the episode,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,12,50.42,new,,,,,2026-01-22 01:29:12.362296366,2026-01-22,night,unattributed
124,8b2c861dcf97398f,ENC_00001330,FAC_000,acute_medicine,medicine,high,Friday/weekend discharge gap,Medically ready near weekend with discharge delayed into next service window,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,24,40.28,new,,,,,2026-01-22 03:10:47.418039831,2026-01-22,night,weekend_flow_gap
125,a474cf76a9d1db0e,ENC_00001447,FAC_000,acute_medicine,medicine,high,nurse discharge screening wait,Nurse discharge screening lag exceeded expected operating window,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,24,10.07,new,,,,,2026-01-22 00:23:28.463388213,2026-01-22,night,nursing_discharge_readiness
126,bf1478d70a8ea2a0,ENC_00001592,FAC_000,acute_medicine,medicine,routine,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,48,3.23,new,,,,,2026-01-22 04:41:25.254559194,2026-01-22,night,transport_discharge_logistics
127,49f2e8ee11f33fc2,ENC_00001519,FAC_000,transitional_care,geriatrics,routine,triage screening backlog,Triage screening completion lag exceeded expected operating window,triage_operations_lead,"Review triage screening queue, screening criteria, and escalation coverage for delayed cases.",48,0.36,new,,,,,2026-01-22 23:30:05.523699981,2026-01-22,night,front_door_screening
128,142c54f63b53a001,ENC_00001666,FAC_000,cardiac,cardiology,high,transport delay,Transport completion lag observed after discharge order,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,24,14.45,new,,,,,2026-01-23 13:40:40.776672434,2026-01-23,day,transport_discharge_logistics
