shift_date,shift_name,signal_family,primary_blocker,flagged_cases,affected_facilities,affected_units,affected_service_lines,recoverable_bed_hours,median_priority_score,mean_confidence,management_score,recommended_owner,recommended_management_action,signal_group_rank
2026-01-24,day,diagnostics_access,diagnostic sign-off stall,1,FAC_000,transitional_care,geriatrics,11.46,43.96,0.72,42.17,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,2
2026-01-24,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,0.41,0.75,0.86,27.59,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-01-24,evening,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,70.77,116.05,0.78,88.72,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-01-24,evening,diagnostics_access,radiology MRI access delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",74.13,66.33500000000001,0.84,86.35,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-01-24,evening,diagnostics_access,radiology CT turnaround delay,3,FAC_000,"acute_medicine, orthopedics, respiratory","medicine, orthopedics, respiratory",24.02,33.97,0.82,66.2,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-01-24,evening,diagnostics_access,diagnostic sign-off stall,1,FAC_000,acute_medicine,medicine,31.39,55.87,0.72,53.72,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,4
2026-01-24,night,diagnostics_access,diagnostic sign-off stall,2,FAC_000,"cardiac, surgical","cardiology, surgery",19.91,42.36,0.72,55.07,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-01-24,night,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,cardiac,cardiology,4.54,24.8,0.8,35.26,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,2
2026-01-25,day,diagnostics_access,ECG availability delay,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",44.78,38.38,0.78,65.03,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,1
2026-01-25,day,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,20.8,55.56,0.84,51.79,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-01-25,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,10.09,33.3,0.79,39.83,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-01-25,evening,unattributed,unattributed operational delay,1,FAC_000,respiratory,respiratory,2.93,27.02,0.45,28.28,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-01-25,night,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,71.9,116.01,0.86,90.76,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-01-25,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,34.03,62.3,0.82,58.7,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-01-25,night,transport_discharge_logistics,transport delay,1,FAC_000,transitional_care,geriatrics,8.85,37.66,0.78,40.44,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-01-25,night,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,7.74,45.93,0.45,35.88,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-01-26,day,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,21.18,54.51,0.84,51.62,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-01-26,day,diagnostics_access,ECG availability delay,1,FAC_000,surgical,surgery,5.45,35.32,0.78,38.38,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,2
2026-01-26,day,alc_community_capacity,home care confirmation wait,1,FAC_000,acute_medicine,medicine,0.04,27.8,0.86,35.56,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,3
2026-01-26,evening,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,62.66,111.51,0.78,84.12,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-01-26,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,transitional_care,geriatrics,37.79,81.02,0.84,66.22,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-01-26,night,diagnostics_access,diagnostic sign-off stall,1,FAC_000,transitional_care,geriatrics,131.53,189.73,0.72,133.93,diagnostics_operations_lead,Review and address diagnostic sign-off stall for this discharge dependency.,1
2026-01-26,night,unattributed,unattributed operational delay,1,FAC_000,surgical,surgery,46.41,85.87,0.45,63.32,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-01-27,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,28.63,69.43,0.86,59.48,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-01-27,day,unattributed,unattributed operational delay,2,FAC_000,"orthopedics, respiratory","orthopedics, respiratory",32.44,52.540000000000006,0.45,57.74,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,2
2026-01-27,day,weekend_flow_gap,Friday/weekend discharge gap,1,FAC_000,cardiac,cardiology,4.94,9.18,0.88,32.33,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,3
2026-01-27,evening,diagnostics_access,blood testing turnaround delay,3,FAC_000,"acute_medicine, surgical","medicine, surgery",100.76,55.02,0.79,102.61,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-01-27,evening,transport_discharge_logistics,transport delay,1,FAC_000,respiratory,respiratory,45.85,91.98,0.78,71.53,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,2
2026-01-27,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,acute_medicine,medicine,35.75,86.66,0.84,67.1,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,3
2026-01-27,evening,unattributed,unattributed operational delay,1,FAC_000,cardiac,cardiology,41.66,74.05,0.45,57.88,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-01-27,night,transport_discharge_logistics,transport delay,1,FAC_000,transitional_care,geriatrics,75.57,120.49,0.78,91.98,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,1
2026-01-27,night,diagnostics_access,blood testing turnaround delay,2,FAC_000,"orthopedics, surgical","orthopedics, surgery",4.53,28.09,0.79,46.04,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",2
2026-01-27,night,diagnostics_access,radiology CT turnaround delay,1,FAC_000,acute_medicine,medicine,5.64,40.4,0.82,40.78,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",3
2026-01-28,day,diagnostics_access,ECG availability delay,1,FAC_000,cardiac,cardiology,124.05,178.57,0.78,128.79,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,1
2026-01-28,day,nursing_discharge_readiness,nurse discharge screening wait,1,FAC_000,acute_medicine,medicine,35.27,61.86,0.8,58.67,nursing_flow_lead,Review nurse discharge screening queue and readiness checklist handoff.,2
2026-01-28,day,weekend_flow_gap,Friday/weekend discharge gap,2,FAC_000,"acute_medicine, orthopedics","medicine, orthopedics",15.04,44.05,0.88,56.83,site_operations_director,Review and address friday/weekend discharge gap for this discharge dependency.,3
2026-01-28,day,unattributed,unattributed operational delay,1,FAC_000,acute_medicine,medicine,35.21,60.97,0.45,51.38,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,4
2026-01-28,day,diagnostics_access,radiology MRI access delay,1,FAC_000,orthopedics,orthopedics,17.97,49.56,0.84,48.86,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,5
2026-01-28,evening,alc_community_capacity,home care confirmation wait,3,FAC_000,"acute_medicine, cardiac, transitional_care","cardiology, geriatrics, medicine",64.13,47.72,0.86,87.17,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,1
2026-01-28,evening,diagnostics_access,radiology CT turnaround delay,1,FAC_000,orthopedics,orthopedics,4.79,8.9,0.82,30.99,radiology_operations_lead,"Review CT queue priority, protocol readiness, and report finalization for discharge-dependent case.",2
2026-01-28,night,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,122.44,178.57,0.84,129.35,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,1
2026-01-28,night,diagnostics_access,radiology ultrasound turnaround delay,1,FAC_000,orthopedics,orthopedics,55.59,95.75,0.8,76.96,radiology_operations_lead,Review ultrasound slot availability and report finalization for discharge-dependent case.,2
2026-01-29,day,diagnostics_access,blood testing turnaround delay,1,FAC_000,acute_medicine,medicine,28.84,53.52,0.79,53.39,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-01-29,day,alc_community_capacity,home care confirmation wait,1,FAC_000,respiratory,respiratory,6.1,42.42,0.86,42.37,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
2026-01-29,day,unattributed,unattributed operational delay,2,FAC_000,"cardiac, respiratory","cardiology, respiratory",2.18,19.63,0.45,35.76,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,3
2026-01-29,day,diagnostics_access,ECG availability delay,1,FAC_000,cardiac,cardiology,3.11,5.78,0.78,28.58,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,4
2026-01-29,evening,unattributed,unattributed operational delay,2,FAC_000,"surgical, transitional_care","geriatrics, surgery",162.57999999999998,124.44999999999999,0.45,131.37,patient_flow_coordinator,Review and address unattributed operational delay for this discharge dependency.,1
2026-01-29,evening,diagnostics_access,radiology MRI access delay,1,FAC_000,respiratory,respiratory,41.03,67.34,0.84,63.41,radiology_operations_lead,Review MRI access constraints and consider alternate imaging or escalation for discharge-dependent case.,2
2026-01-29,evening,transport_discharge_logistics,transport delay,1,FAC_000,transitional_care,geriatrics,29.58,70.57,0.78,58.6,patient_transport_coordinator,Review and address transport delay for this discharge dependency.,3
2026-01-29,evening,diagnostics_access,ECG availability delay,1,FAC_000,acute_medicine,medicine,23.57,51.31,0.78,50.42,cardiology_diagnostics_lead,Review ECG completion queue and interpretation handoff for discharge-dependent case.,4
2026-01-29,evening,diagnostics_access,blood testing turnaround delay,1,FAC_000,respiratory,respiratory,19.85,45.85,0.79,47.5,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",5
2026-01-29,night,diagnostics_access,blood testing turnaround delay,1,FAC_000,surgical,surgery,79.59,120.89,0.79,93.9,laboratory_operations_lead,"Review collection, processing, and result-release timing for discharge-dependent bloodwork.",1
2026-01-29,night,alc_community_capacity,home care confirmation wait,2,FAC_000,"acute_medicine, surgical","medicine, surgery",24.42,41.97,0.86,59.56,home_care_liaison,Review and address home care confirmation wait for this discharge dependency.,2
